id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
187_palsa_ms2_spectra_MW_812.45763RT_37.951	C48H64N2O9	[M - H]-	C48H64N2O9	Terpenoids	0.6115801930427551	Sphingolipids	0.47748667001724243	Oleanane triterpenoids	0.19198830425739288	Fatty acyl glycosides of mono- and disaccharides	0.585053026676178	Fatty acyl glycosides of mono- and disaccharides	0.585053026676178	Fatty acyl glycosides	0.5309553742408752	Fatty Acyls	0.629185140132904	Lipids and lipid-like molecules	0.782356858253479	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	MW_812.45763@RT_37.951
188_palsa_ms2_spectra_MW_428.16850RT_26.513	C17H28N6O3S2	[M - H]-	C17H28N6O3S2	Amino acids and Peptides	0.6409683227539062	Small peptides	0.6210037469863892	Imidazole alkaloids	0.26488369703292847	N-acyl-alpha amino acids and derivatives	0.6718788743019104	Amino acids and derivatives	0.9434677958488464	Amino acids, peptides, and analogues	0.951195240020752	Carboxylic acids and derivatives	0.9822582006454468	Organic acids and derivatives	0.997657060623169	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Thioethers; Carboxylic acids; Thia fatty acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Amines; Carboximidamides; Sulfenyl compounds; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Dialkylthioethers; Fatty Acyls; Organic oxides; Azacyclic compounds; Methionine and derivatives; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	MW_428.16850@RT_26.513
189_palsa_ms2_spectra_MW_546.31973RT_36.742	C31H46O8	[M - H]-	C31H46O8	Terpenoids	0.851030707359314	Triterpenoids	0.8642939329147339	Lanostane, Tirucallane and Euphane triterpenoids	0.5342158079147339	Triterpenoids	0.7549987435340881			Triterpenoids	0.7549987435340881	Prenol lipids	0.863189160823822	Lipids and lipid-like molecules	0.972698450088501	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Oxosteroids; Carboxylic acids; Cyclic alcohols and derivatives; Hydroxysteroids; Triterpenoids; Secondary alcohols; Carbonyl compounds; Steroid acids; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Cyclohexenones; Organic oxygen compounds; Chemical entities	MW_546.31973@RT_36.742
190_palsa_ms2_spectra_MW_596.13905RT_22.459	C28H20N8O8	[M - H]-	C28H20N8O8	Alkaloids	0.6331218481063843	Polycyclic aromatic polyketides	0.15564367175102234	Purine nucleos(t)ides	0.27395182847976685	Glycosyl compounds	0.5553351640701294	Glycosyl compounds	0.5553351640701294	Carbohydrates and carbohydrate conjugates	0.6559826731681824	Organooxygen compounds	0.9990812540054321	Organic oxygen compounds	0.9999767541885376	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Organic nitro compounds; Diazines; Organic oxoazanium compounds; Monosaccharides; Secondary alcohols; Glycosyl compounds; Benzene and substituted derivatives; Substituted imidazoles; N-substituted imidazoles; Benzenoids; Amines; Primary amines; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	MW_596.13905@RT_22.459
191_palsa_ms2_spectra_MW_598.22707RT_21.450	C33H34N4O5S	[M - H]-	C33H34N4O5S	Alkaloids	0.5968224406242371	Tryptophan alkaloids	0.09891863167285919	Thiodiketopiperazine alkaloids	0.14979085326194763	Alpha amino acids and derivatives	0.6242506504058838	Amino acids and derivatives	0.8855158090591431	Amino acids, peptides, and analogues	0.8798375725746155	Carboxylic acids and derivatives	0.9198727011680603	Organic acids and derivatives	0.991506040096283	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Piperazines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Benzene and substituted derivatives; Diazinanes; Benzenoids; Amines; Tertiary amines; N-alkylpiperazines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	MW_598.22707@RT_21.450
194_palsa_ms2_spectra_MW_712.40513RT_31.541	C43H56N2O7	[M - H]-	C43H56N2O7	Terpenoids	0.6704197525978088	Meroterpenoids	0.5077889561653137	Drimane sesquiterpenoids	0.29857391119003296	Naphthalenes	0.64947909116745					Naphthalenes	0.64947909116745	Benzenoids	0.9799535274505615	Organic compounds; Organoheterocyclic compounds; Naphthalenes; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carbonyl compounds; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	MW_712.40513@RT_31.541
197_palsa_ms2_spectra_MW_694.39432RT_37.382	C37H58O12	[M - H]-	C37H58O12	Polyketides	0.5707287788391113	Polyethers	0.47778233885765076	Polyether ionophores	0.31898680329322815	Triterpenoids	0.5602371692657471			Triterpenoids	0.5602371692657471	Prenol lipids	0.5726035833358765	Lipids and lipid-like molecules	0.6794952750205994	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acids; Monosaccharides; Triterpenoids; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Terpene glycosides; Glycosyl compounds; O-glycosyl compounds; Polyols; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	MW_694.39432@RT_37.382
198_palsa_ms2_spectra_MW_390.29826RT_39.364	C22H38N4O2	[M - H]-	C22H38N4O2	Alkaloids	0.6416983604431152	Tryptophan alkaloids	0.19789855182170868	Ergot alkaloids	0.36047953367233276	Amino acids and derivatives	0.907753586769104	Amino acids and derivatives	0.907753586769104	Amino acids, peptides, and analogues	0.9083212018013	Carboxylic acids and derivatives	0.9571612477302551	Organic acids and derivatives	0.9882434606552124	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	MW_390.29826@RT_39.364
199_palsa_ms2_spectra_MW_600.29758RT_35.204	C28H40N8O7	[M - H]-	C28H40N8O7	Amino acids and Peptides	0.8270686268806458	Oligopeptides	0.6895599365234375	Cyclic peptides	0.7583818435668945	Oligopeptides	0.5589753985404968	Peptides	0.9289371371269226	Amino acids, peptides, and analogues	0.998698353767395	Carboxylic acids and derivatives	0.9991722106933594	Organic acids and derivatives	0.9999332427978516	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Lactams; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Primary carboxylic acid amides; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Cyclic peptides; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities	MW_600.29758@RT_35.204
200_palsa_ms2_spectra_MW_594.13822RT_11.508	C23H26N6O11S	[M - H]-	C23H26N6O11S	Amino acids and Peptides	0.8048550486564636	Oligopeptides	0.28318357467651367	Cyclic peptides	0.21018975973129272	Oligopeptides	0.5276251435279846	Peptides	0.9045462608337402	Amino acids, peptides, and analogues	0.9879682064056396	Carboxylic acids and derivatives	0.9767176508903503	Organic acids and derivatives	0.9996181726455688	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Phenols; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Dioxopiperazines; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Oligopeptides; Chemical entities	MW_594.13822@RT_11.508
201_palsa_ms2_spectra_MW_480.09080RT_22.165	C18H12N10O7	[M - H]-	C18H12N10O7	Alkaloids	0.6262243390083313	Pseudoalkaloids	0.34227454662323	Purine nucleos(t)ides	0.2815735340118408	Glycosyl compounds	0.6214890480041504	Glycosyl compounds	0.6214890480041504	Carbohydrates and carbohydrate conjugates	0.8860684037208557	Organooxygen compounds	0.9511063694953918	Organic oxygen compounds	0.9999407529830933	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Nitrobenzenes; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Pyrimidones; Organooxygen compounds; Azoles; Organic nitro compounds; Aminopyrimidines and derivatives; Diazines; Organic oxoazanium compounds; Monosaccharides; Secondary alcohols; Glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Amines; Primary amines; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic salts; Vinylogous amides; Organic oxides; C-nitro compounds; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	MW_480.09080@RT_22.165
202_palsa_ms2_spectra_MW_928.19406RT_23.623	C36H36N10O18S	[M - H]-	C36H36N10O18S	Amino acids and Peptides	0.7831851840019226	Oligopeptides	0.7188623547554016	RiPPs-Thiopeptides	0.6694717407226562	Oligopeptides	0.5539267659187317	Peptides	0.9115647673606873	Amino acids, peptides, and analogues	0.9934266805648804	Carboxylic acids and derivatives	0.9914001226425171	Organic acids and derivatives	0.9999555349349976	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Alcohols and polyols; Phenols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Organic sulfuric acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Sulfuric acid monoesters; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Pyridinecarboxylic acids and derivatives; Secondary alcohols; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Cyclic peptides; Benzene and substituted derivatives; Alpha amino acid amides; Benzenoids; Sulfuric acid esters; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Arylsulfates; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; 2-heteroaryl carboxamides; Oligopeptides; Chemical entities	MW_928.19406@RT_23.623
203_palsa_ms2_spectra_MW_680.19661RT_17.362	C25H34N10O9P2	[M - H]-	C25H34N10O9P2	Carbohydrates	0.7450786828994751	Nucleosides	0.7606848478317261	Purine nucleos(t)ides	0.7713764905929565	Purine nucleotides	0.9710263013839722					Purine nucleotides	0.9710263013839722	Nucleosides, nucleotides, and analogues	0.987381637096405	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Azoles; Organic oxoanionic compounds; Carboxylic acid amides; Carboxylic acid derivatives; Aminopyrimidines and derivatives; Diazines; Pentoses; Purine nucleotides; Monosaccharides; Monosaccharide phosphates; Secondary alcohols; Imidazopyrimidines; Organic pyrophosphates; Carbonyl compounds; Oxolanes; Glycosyl compounds; Glycosylamines; Pentose phosphates; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; 6-aminopurines; 6-alkylaminopurines; Alkyl phosphates; Monoalkyl phosphates; Imidolactams; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	MW_680.19661@RT_17.362
205_palsa_ms2_spectra_MW_580.15854RT_17.459	C31H24N4O8	[M - H]-	C31H24N4O8	Alkaloids	0.5625441074371338	Polycyclic aromatic polyketides	0.4545060396194458	Tetracyclines	0.28446754813194275	Naphthols and derivatives	0.692203938961029			Naphthols and derivatives	0.692203938961029	Naphthalenes	0.6522358059883118	Benzenoids	0.9997450709342957	Organic compounds; Organoheterocyclic compounds; Naphthalenes; Nitrobenzenes; Enols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Organic nitro compounds; Organic oxoazanium compounds; Carbonyl compounds; Benzene and substituted derivatives; Naphthols and derivatives; Benzenoids; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Vinylogous acids; Organic oxides; C-nitro compounds; Hydrocarbon derivatives; Cyclohexenones; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	MW_580.15854@RT_17.459
